srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID 
rus,eng,1710,1710,judge25,newstest2015.PROMT-Rule-based.3993.ru-en.txt,4,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,4,8237
rus,eng,1710,1710,judge25,newstest2015.PROMT-Rule-based.3993.ru-en.txt,4,newstest2015.uedin-syntax.4005.ru-en.txt,4,8237
rus,eng,1710,1710,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,4,8237
rus,eng,1710,1710,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,newstest2015.uedin-syntax.4005.ru-en.txt,4,8237
rus,eng,1710,1710,judge25,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,4,newstest2015.uedin-syntax.4005.ru-en.txt,4,8237
rus,eng,2601,2601,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,2,8238
rus,eng,2601,2601,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.online-G.0.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,8238
rus,eng,2601,2601,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8238
rus,eng,2601,2601,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,8238
rus,eng,2601,2601,judge25,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,2,newstest2015.online-G.0.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,8238
rus,eng,2601,2601,judge25,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,2,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8238
rus,eng,2601,2601,judge25,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,2,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,8238
rus,eng,2601,2601,judge25,newstest2015.online-G.0.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8238
rus,eng,2601,2601,judge25,newstest2015.online-G.0.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,8238
rus,eng,2601,2601,judge25,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,8238
rus,eng,428,428,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.USAAR-gacha.4052.ru-en.txt,1,8239
rus,eng,428,428,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,2,8239
rus,eng,428,428,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.USAAR-gacha.3986.ru-en.txt,1,8239
rus,eng,428,428,judge25,newstest2015.online-A.0.ru-en.txt,1,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,3,8239
rus,eng,428,428,judge25,newstest2015.USAAR-gacha.4052.ru-en.txt,1,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,2,8239
rus,eng,428,428,judge25,newstest2015.USAAR-gacha.4052.ru-en.txt,1,newstest2015.USAAR-gacha.3986.ru-en.txt,1,8239
rus,eng,428,428,judge25,newstest2015.USAAR-gacha.4052.ru-en.txt,1,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,3,8239
rus,eng,428,428,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,2,newstest2015.USAAR-gacha.3986.ru-en.txt,1,8239
rus,eng,428,428,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,2,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,3,8239
rus,eng,428,428,judge25,newstest2015.USAAR-gacha.3986.ru-en.txt,1,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,3,8239
rus,eng,2674,2674,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,4,newstest2015.USAAR-gacha.3986.ru-en.txt,3,8243
rus,eng,2674,2674,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,4,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,5,8243
rus,eng,2674,2674,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,4,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,1,8243
rus,eng,2674,2674,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,4,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8243
rus,eng,2674,2674,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt,3,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,5,8243
rus,eng,2674,2674,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt,3,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,1,8243
rus,eng,2674,2674,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt,3,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8243
rus,eng,2674,2674,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,1,8243
rus,eng,2674,2674,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,5,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8243
rus,eng,2674,2674,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,1,newstest2015.PROMT-Rule-based.3993.ru-en.txt,1,8243
rus,eng,275,275,judge5,newstest2015.online-B.0.ru-en.txt,2,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,3,8244
rus,eng,275,275,judge5,newstest2015.online-B.0.ru-en.txt,2,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,8244
rus,eng,275,275,judge5,newstest2015.online-B.0.ru-en.txt,2,newstest2015.USAAR-gacha.3986.ru-en.txt,5,8244
rus,eng,275,275,judge5,newstest2015.online-B.0.ru-en.txt,2,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,1,8244
rus,eng,275,275,judge5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,3,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,8244
rus,eng,275,275,judge5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,3,newstest2015.USAAR-gacha.3986.ru-en.txt,5,8244
rus,eng,275,275,judge5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,3,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,1,8244
rus,eng,275,275,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,newstest2015.USAAR-gacha.3986.ru-en.txt,5,8244
rus,eng,275,275,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,1,8244
rus,eng,275,275,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt,5,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,1,8244
rus,eng,1224,1224,judge5,newstest2015.online-A.0.ru-en.txt,2,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,8245
rus,eng,1224,1224,judge5,newstest2015.online-A.0.ru-en.txt,2,newstest2015.online-F.0.ru-en.txt,5,8245
rus,eng,1224,1224,judge5,newstest2015.online-A.0.ru-en.txt,2,newstest2015.online-B.0.ru-en.txt,1,8245
rus,eng,1224,1224,judge5,newstest2015.online-A.0.ru-en.txt,2,newstest2015.USAAR-gacha.3986.ru-en.txt,3,8245
rus,eng,1224,1224,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,newstest2015.online-F.0.ru-en.txt,5,8245
rus,eng,1224,1224,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,newstest2015.online-B.0.ru-en.txt,1,8245
rus,eng,1224,1224,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,4,newstest2015.USAAR-gacha.3986.ru-en.txt,3,8245
rus,eng,1224,1224,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.online-B.0.ru-en.txt,1,8245
rus,eng,1224,1224,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.USAAR-gacha.3986.ru-en.txt,3,8245
rus,eng,1224,1224,judge5,newstest2015.online-B.0.ru-en.txt,1,newstest2015.USAAR-gacha.3986.ru-en.txt,3,8245
rus,eng,304,304,judge5,newstest2015.online-F.0.ru-en.txt,4,newstest2015.online-A.0.ru-en.txt,1,8246
rus,eng,304,304,judge5,newstest2015.online-F.0.ru-en.txt,4,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,3,8246
rus,eng,304,304,judge5,newstest2015.online-F.0.ru-en.txt,4,newstest2015.online-B.0.ru-en.txt,3,8246
rus,eng,304,304,judge5,newstest2015.online-F.0.ru-en.txt,4,newstest2015.uedin-syntax.4005.ru-en.txt,2,8246
rus,eng,304,304,judge5,newstest2015.online-A.0.ru-en.txt,1,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,3,8246
rus,eng,304,304,judge5,newstest2015.online-A.0.ru-en.txt,1,newstest2015.online-B.0.ru-en.txt,3,8246
rus,eng,304,304,judge5,newstest2015.online-A.0.ru-en.txt,1,newstest2015.uedin-syntax.4005.ru-en.txt,2,8246
rus,eng,304,304,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,3,newstest2015.online-B.0.ru-en.txt,3,8246
rus,eng,304,304,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,3,newstest2015.uedin-syntax.4005.ru-en.txt,2,8246
rus,eng,304,304,judge5,newstest2015.online-B.0.ru-en.txt,3,newstest2015.uedin-syntax.4005.ru-en.txt,2,8246
rus,eng,1297,1297,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,4,8247
rus,eng,1297,1297,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,5,newstest2015.online-F.0.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.PROMT-Rule-based.3993.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt,2,8247
rus,eng,1297,1297,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,5,newstest2015.online-B.0.ru-en.txt,1,8247
rus,eng,1297,1297,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,5,newstest2015.USAAR-gacha.4052.ru-en.txt,3,8247
rus,eng,1297,1297,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,4,newstest2015.online-F.0.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.PROMT-Rule-based.3993.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt,2,8247
rus,eng,1297,1297,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,4,newstest2015.online-B.0.ru-en.txt,1,8247
rus,eng,1297,1297,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,4,newstest2015.USAAR-gacha.4052.ru-en.txt,3,8247
rus,eng,1297,1297,judge5,newstest2015.online-F.0.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.PROMT-Rule-based.3993.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt,2,newstest2015.online-B.0.ru-en.txt,1,8247
rus,eng,1297,1297,judge5,newstest2015.online-F.0.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.PROMT-Rule-based.3993.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt,2,newstest2015.USAAR-gacha.4052.ru-en.txt,3,8247
rus,eng,1297,1297,judge5,newstest2015.online-B.0.ru-en.txt,1,newstest2015.USAAR-gacha.4052.ru-en.txt,3,8247
rus,eng,1454,1454,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,8248
rus,eng,1454,1454,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,2,8248
rus,eng,1454,1454,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,3,8248
rus,eng,1454,1454,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.PROMT-Rule-based.3993.ru-en.txt,4,8248
rus,eng,1454,1454,judge5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,2,8248
rus,eng,1454,1454,judge5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,3,8248
rus,eng,1454,1454,judge5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,newstest2015.PROMT-Rule-based.3993.ru-en.txt,4,8248
rus,eng,1454,1454,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,2,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,3,8248
rus,eng,1454,1454,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.online-G.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,2,newstest2015.PROMT-Rule-based.3993.ru-en.txt,4,8248
rus,eng,1454,1454,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,3,newstest2015.PROMT-Rule-based.3993.ru-en.txt,4,8248
rus,eng,86,86,judge25,newstest2015.online-A.0.ru-en.txt,3,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,8249
rus,eng,86,86,judge25,newstest2015.online-A.0.ru-en.txt,3,newstest2015.online-F.0.ru-en.txt,2,8249
rus,eng,86,86,judge25,newstest2015.online-A.0.ru-en.txt,3,newstest2015.online-G.0.ru-en.txt,2,8249
rus,eng,86,86,judge25,newstest2015.online-A.0.ru-en.txt,3,newstest2015.online-B.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,1,8249
rus,eng,86,86,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,newstest2015.online-F.0.ru-en.txt,2,8249
rus,eng,86,86,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,newstest2015.online-G.0.ru-en.txt,2,8249
rus,eng,86,86,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt+newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt+newstest2015.uedin-jhu-phrase.4065.ru-en.txt,1,newstest2015.online-B.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,1,8249
rus,eng,86,86,judge25,newstest2015.online-F.0.ru-en.txt,2,newstest2015.online-G.0.ru-en.txt,2,8249
rus,eng,86,86,judge25,newstest2015.online-F.0.ru-en.txt,2,newstest2015.online-B.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,1,8249
rus,eng,86,86,judge25,newstest2015.online-G.0.ru-en.txt,2,newstest2015.online-B.0.ru-en.txt+newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,1,8249
rus,eng,454,454,judge25,newstest2015.uedin-syntax.4005.ru-en.txt,4,newstest2015.PROMT-Rule-based.3993.ru-en.txt,2,8251
rus,eng,454,454,judge25,newstest2015.uedin-syntax.4005.ru-en.txt,4,newstest2015.online-G.0.ru-en.txt,4,8251
rus,eng,454,454,judge25,newstest2015.uedin-syntax.4005.ru-en.txt,4,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,8251
rus,eng,454,454,judge25,newstest2015.uedin-syntax.4005.ru-en.txt,4,newstest2015.online-B.0.ru-en.txt,4,8251
rus,eng,454,454,judge25,newstest2015.PROMT-Rule-based.3993.ru-en.txt,2,newstest2015.online-G.0.ru-en.txt,4,8251
rus,eng,454,454,judge25,newstest2015.PROMT-Rule-based.3993.ru-en.txt,2,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,8251
rus,eng,454,454,judge25,newstest2015.PROMT-Rule-based.3993.ru-en.txt,2,newstest2015.online-B.0.ru-en.txt,4,8251
rus,eng,454,454,judge25,newstest2015.online-G.0.ru-en.txt,4,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,8251
rus,eng,454,454,judge25,newstest2015.online-G.0.ru-en.txt,4,newstest2015.online-B.0.ru-en.txt,4,8251
rus,eng,454,454,judge25,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt,3,newstest2015.online-B.0.ru-en.txt,4,8251
rus,eng,800,800,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,5,newstest2015.online-F.0.ru-en.txt,2,8252
rus,eng,800,800,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,5,newstest2015.online-G.0.ru-en.txt,3,8252
rus,eng,800,800,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,5,newstest2015.online-A.0.ru-en.txt,4,8252
rus,eng,800,800,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,5,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,1,8252
rus,eng,800,800,judge5,newstest2015.online-F.0.ru-en.txt,2,newstest2015.online-G.0.ru-en.txt,3,8252
rus,eng,800,800,judge5,newstest2015.online-F.0.ru-en.txt,2,newstest2015.online-A.0.ru-en.txt,4,8252
rus,eng,800,800,judge5,newstest2015.online-F.0.ru-en.txt,2,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,1,8252
rus,eng,800,800,judge5,newstest2015.online-G.0.ru-en.txt,3,newstest2015.online-A.0.ru-en.txt,4,8252
rus,eng,800,800,judge5,newstest2015.online-G.0.ru-en.txt,3,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,1,8252
rus,eng,800,800,judge5,newstest2015.online-A.0.ru-en.txt,4,newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,1,8252
rus,eng,141,141,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,8253
rus,eng,141,141,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,4,8253
rus,eng,141,141,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.online-B.0.ru-en.txt,1,8253
rus,eng,141,141,judge5,newstest2015.online-F.0.ru-en.txt,5,newstest2015.uedin-syntax.4005.ru-en.txt,3,8253
rus,eng,141,141,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,4,8253
rus,eng,141,141,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.online-B.0.ru-en.txt,1,8253
rus,eng,141,141,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.uedin-syntax.4005.ru-en.txt,3,8253
rus,eng,141,141,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,4,newstest2015.online-B.0.ru-en.txt,1,8253
rus,eng,141,141,judge5,newstest2015.USAAR-gacha.3986.ru-en.txt+newstest2015.USAAR-gacha.4052.ru-en.txt,4,newstest2015.uedin-syntax.4005.ru-en.txt,3,8253
rus,eng,141,141,judge5,newstest2015.online-B.0.ru-en.txt,1,newstest2015.uedin-syntax.4005.ru-en.txt,3,8253
rus,eng,2349,2349,judge5,newstest2015.online-G.0.ru-en.txt,3,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,8254
rus,eng,2349,2349,judge5,newstest2015.online-G.0.ru-en.txt,3,newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt,5,8254
rus,eng,2349,2349,judge5,newstest2015.online-G.0.ru-en.txt,3,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,2,8254
rus,eng,2349,2349,judge5,newstest2015.online-G.0.ru-en.txt,3,newstest2015.online-A.0.ru-en.txt,1,8254
rus,eng,2349,2349,judge5,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt,5,8254
rus,eng,2349,2349,judge5,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,2,8254
rus,eng,2349,2349,judge5,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,newstest2015.online-A.0.ru-en.txt,1,8254
rus,eng,2349,2349,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt,5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,2,8254
rus,eng,2349,2349,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt,5,newstest2015.online-A.0.ru-en.txt,1,8254
rus,eng,2349,2349,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,2,newstest2015.online-A.0.ru-en.txt,1,8254
rus,eng,2804,2804,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,8255
rus,eng,2804,2804,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,5,newstest2015.PROMT-Rule-based.3993.ru-en.txt,3,8255
rus,eng,2804,2804,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,5,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,8255
rus,eng,2804,2804,judge5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt,5,newstest2015.online-G.0.ru-en.txt,1,8255
rus,eng,2804,2804,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.PROMT-Rule-based.3993.ru-en.txt,3,8255
rus,eng,2804,2804,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,8255
rus,eng,2804,2804,judge5,newstest2015.uedin-jhu-phrase.4065.ru-en.txt,2,newstest2015.online-G.0.ru-en.txt,1,8255
rus,eng,2804,2804,judge5,newstest2015.PROMT-Rule-based.3993.ru-en.txt,3,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,8255
rus,eng,2804,2804,judge5,newstest2015.PROMT-Rule-based.3993.ru-en.txt,3,newstest2015.online-G.0.ru-en.txt,1,8255
rus,eng,2804,2804,judge5,newstest2015.MITLL-AFRL-phrase-based.4089.ru-en.txt,4,newstest2015.online-G.0.ru-en.txt,1,8255
rus,eng,1092,1092,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,5,newstest2015.USAAR-gacha.4052.ru-en.txt,4,8256
rus,eng,1092,1092,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,5,newstest2015.USAAR-gacha.3986.ru-en.txt,2,8256
rus,eng,1092,1092,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,5,newstest2015.online-F.0.ru-en.txt+newstest2015.online-G.0.ru-en.txt,1,8256
rus,eng,1092,1092,judge5,newstest2015.MITLL-AFRL-hiero.4090.ru-en.txt+newstest2015.MITLL-AFRL-pbfac.4077.ru-en.txt,5,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt,3,8256
rus,eng,1092,1092,judge5,newstest2015.USAAR-gacha.4052.ru-en.txt,4,newstest2015.USAAR-gacha.3986.ru-en.txt,2,8256
rus,eng,1092,1092,judge5,newstest2015.USAAR-gacha.4052.ru-en.txt,4,newstest2015.online-F.0.ru-en.txt+newstest2015.online-G.0.ru-en.txt,1,8256
rus,eng,1092,1092,judge5,newstest2015.USAAR-gacha.4052.ru-en.txt,4,newstest2015.LIMSI-NCode-SOUL.3998.ru-en.txt+newstest2015.uedin-syntax.4005.ru-en.txt,3,8256
